comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
threading,135.13697004318237,gps,-1,36.11407166666667,140.09794,32.0,35.0,-76.85514648129549,corn,-1
dutychange,135.61800718307495,gps,-1,36.114075,140.09794333333335,31.0,35.0,-76.85514648129549,corn,-1
dutychange,137.67414093017578,gps,-1,36.11408333333333,140.09795166666666,34.0,35.0,-81.41791908508131,corn,-1
threading,138.14063358306885,gps,-1,36.11408333333333,140.09795166666666,34.0,35.0,-81.41791908508131,corn,-1
dutychange,139.72973537445068,gps,-1,36.11409166666667,140.09796166666666,33.0,35.0,-85.75146698628586,corn,-1
threading,141.14425778388977,gps,-1,36.114095,140.09796666666668,33.0,35.0,-77.3798307578199,corn,-1
dutychange,141.78442573547363,gps,-1,36.11409833333333,140.09797166666667,32.0,35.0,-77.3798307578199,corn,-1
dutychange,143.83911085128784,gps,-1,36.11410333333333,140.09798166666667,31.0,35.0,-88.1446416457784,corn,-1
threading,144.14766311645508,gps,-1,36.11410333333333,140.09798166666667,31.0,35.0,-88.1446416457784,corn,-1
dutychange,145.8943681716919,gps,-1,36.114106666666665,140.09799,34.0,35.0,-73.62905350837879,corn,-1
threading,147.1512987613678,gps,-1,36.114108333333334,140.097995,34.0,35.0,-92.64732577012049,corn,-1
dutychange,147.94937109947205,gps,-1,36.114111666666666,140.09800166666668,33.0,35.0,-92.64732577012049,corn,-1
dutychange,150.05425786972046,gps,-1,36.11411833333333,140.09801166666668,25.0,28.0,-83.56938462619766,corn,-1
threading,150.15254044532776,gps,-1,36.11411833333333,140.09801166666668,25.0,28.0,-83.56938462619766,corn,-1
dutychange,152.1597945690155,gps,-1,36.114125,140.09802166666665,19.0,28.0,-87.08008213680257,corn,-1
threading,153.15625047683716,gps,-1,36.114126666666664,140.09802666666667,19.0,28.0,-87.08008213680257,corn,-1
dutychange,154.26594257354736,gps,-1,36.114126666666664,140.09803166666666,28.0,28.0,-111.9243121706744,corn,-1
threading,156.1599085330963,gps,-1,36.114125,140.09804166666666,28.0,28.0,-126.53584580458518,corn,-1
dutychange,156.3207335472107,gps,-1,36.114125,140.09804166666666,28.0,27.0,-126.53584580458518,corn,-1
dutychange,158.32558822631836,gps,-1,36.11412,140.098055,28.0,27.0,-123.37799361076975,corn,-1
threading,159.1632878780365,gps,-1,36.11411833333333,140.09806,28.0,27.0,-123.37799361076975,corn,-1
dutychange,160.33063745498657,gps,-1,36.11411666666667,140.09806666666665,28.0,27.0,-113.06189976531847,corn,-1
threading,162.16393852233887,gps,-1,36.11411666666667,140.09807833333332,28.0,27.0,-100.01635675006867,corn,-1
dutychange,162.43711018562317,gps,-1,36.11411666666667,140.09808333333334,20.0,20.0,-100.01635675006867,corn,-1
dutychange,164.4936397075653,gps,-1,36.11412,140.09809333333334,18.0,20.0,-103.93929773045005,corn,-1
threading,165.16678833961487,gps,-1,36.11412,140.09809333333334,18.0,20.0,-103.93929773045005,corn,-1
dutychange,166.55000138282776,gps,-1,36.11412166666667,140.0981,17.0,20.0,-90.11068362124743,corn,-1
threading,168.17043781280518,gps,-1,36.11412333333333,140.098105,17.0,20.0,-107.36027728259027,corn,-1
dutychange,168.60583019256592,gps,-1,36.114125,140.09811,15.0,20.0,-107.36027728259027,corn,-1
dutychange,170.6613793373108,gps,-1,36.11412333333333,140.09812,19.0,20.0,-130.47825569732916,corn,-1
threading,171.17410492897034,gps,-1,36.11412333333333,140.09812,19.0,20.0,-130.47825569732916,corn,-1
dutychange,172.71602296829224,gps,-1,36.11411666666667,140.09813,18.0,20.0,-159.58831857395728,corn,-1
threading,174.17750525474548,gps,-1,36.114113333333336,140.098135,18.0,20.0,-164.04627562568982,corn,-1
dutychange,174.77063250541687,gps,-1,36.11411,140.09813833333334,17.0,20.0,-164.04627562568982,corn,-1
threading,177.1817946434021,gps,-1,36.11410166666667,140.09814666666668,0,0,-175.5802305349035,corn,-1
threading,180.18542528152466,gps,-1,36.114095,140.09815166666667,0,0,-175.5802305349035,corn,-1
threading,183.18906164169312,gps,-1,36.11409666666667,140.09815333333333,0,0,121.79251687043258,corn,-1
threading,186.1924638748169,gps,-1,36.11409666666667,140.09815333333333,10.0,10.0,125.06812445593044,corn,-1
threading,189.195894241333,gps,-1,36.114095,140.09815166666667,10.0,10.0,125.06812445593044,corn,-1
threading,192.19941520690918,gps,-1,36.11409,140.098145,0,0,125.06812445593044,corn,-1
threading,195.20083785057068,gps,-1,36.114088333333335,140.09814333333333,0,0,125.06812445593044,corn,-1
threading,198.20449352264404,gps,-1,36.11409,140.098145,5,5,123.18275464967402,corn,-1
threading,201.2081377506256,gps,-1,36.11409,140.098145,10.0,10.0,123.18275464967402,corn,-1
threading,204.21174573898315,gps,-1,36.11409,140.098145,0,0,123.18275464967402,corn,-1
threading,207.21511554718018,gps,-1,36.11409,140.098145,0,0,123.18275464967402,corn,-1
threading,210.21872329711914,gps,-1,36.11409,140.098145,10.0,10.0,124.91813319949853,corn,-1
threading,213.22212505340576,gps,-1,36.11409,140.098145,10.0,10.0,124.91813319949853,corn,-1
threading,216.22555661201477,gps,-1,36.11409,140.098145,0,0,124.91813319949853,corn,-1
threading,219.22900867462158,gps,-1,36.11409,140.098145,5,5,117.60865698646133,corn,-1
threading,222.23270320892334,gps,-1,36.11409,140.098145,10.0,10.0,117.60865698646133,corn,-1
threading,225.23641633987427,gps,-1,36.11409,140.098145,0,0,117.60865698646133,corn,-1
threading,228.2400484085083,gps,-1,36.11409,140.098145,0,0,117.60865698646133,corn,-1
threading,231.24386024475098,gps,-1,36.11409,140.098145,10.0,10.0,122.15561490009789,corn,-1
threading,234.24540972709656,gps,-1,36.114095,140.098145,0,0,122.15561490009789,corn,-1
threading,237.24903559684753,gps,-1,36.11409166666667,140.09814666666668,0,0,122.15561490009789,corn,-1
threading,240.25267887115479,gps,-1,36.11409166666667,140.09814833333334,5,5,125.56860002382713,corn,-1
threading,243.2537739276886,gps,-1,36.11409333333334,140.09814666666668,10.0,10.0,125.56860002382713,corn,-1
threading,246.2579026222229,gps,-1,36.11409,140.09814166666666,0,0,125.56860002382713,corn,-1
threading,249.26163601875305,gps,-1,36.114086666666665,140.09814166666666,0,0,125.56860002382713,corn,-1
gps,251.76104259490967,gps,-1,36.114086666666665,140.09814,0,0,113.2929261765212,corn,-1
