comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
dutychange,114.73374462127686,gps,1021.0523802062139,36.114195,140.09798666666666,24.0,25.0,-112.43732405765707,corn,-1
threading,116.15359091758728,gps,1021.0523802062139,36.114195,140.09799166666667,24.0,25.0,177.29742512332842,corn,-1
dutychange,116.78833079338074,gps,1021.0523802062139,36.11419333333333,140.09799666666666,25.0,25.0,177.29742512332842,corn,-1
dutychange,118.84307503700256,gps,1021.0523802062139,36.11419,140.09800833333333,24.0,25.0,-113.390305893142,corn,-1
threading,119.15666174888611,gps,1021.0523802062139,36.11419,140.09800833333333,24.0,25.0,-113.390305893142,corn,-1
dutychange,120.84759998321533,gps,1021.0523802062139,36.11418333333334,140.09801833333333,24.0,25.0,-135.30153360384696,corn,-1
threading,122.15981340408325,gps,1021.0523802062139,36.114178333333335,140.09802,24.0,25.0,-149.87218621082144,corn,-1
dutychange,122.9036111831665,gps,1021.0523802062139,36.11417333333333,140.09802333333334,25.0,25.0,-149.87218621082144,corn,-1
dutychange,124.90818405151367,gps,1021.0523802062139,36.11416666666667,140.09803333333332,25.0,25.0,-141.6979264283749,corn,-1
threading,125.16291785240173,gps,1021.0523802062139,36.11416666666667,140.09803333333332,25.0,25.0,-141.6979264283749,corn,-1
dutychange,126.96283292770386,gps,1021.0523802062139,36.11416,140.09804333333332,25.0,23.0,-143.1451051424504,corn,-1
threading,128.1660737991333,gps,1021.0523802062139,36.114156666666666,140.09804666666668,25.0,23.0,-142.78037156215228,corn,-1
dutychange,129.06786942481995,gps,1021.0523802062139,36.114153333333334,140.09805166666666,20.0,14.0,-142.78037156215228,corn,-1
threading,131.16806983947754,gps,1021.0523802062139,36.11414833333333,140.09806,19.0,20.0,-122.46937620098909,corn,-1
dutychange,131.17353129386902,gps,1021.0523802062139,36.11414833333333,140.09806,19.0,20.0,-122.46937620098909,corn,-1
dutychange,133.22821617126465,gps,1021.0523802062139,36.11414666666667,140.09807,18.0,20.0,-93.25873976097654,corn,-1
threading,134.17118978500366,gps,1021.0523802062139,36.11414833333333,140.098075,18.0,20.0,-93.25873976097654,corn,-1
dutychange,135.2837450504303,gps,1021.0523802062139,36.11414833333333,140.09808166666667,13.0,20.0,-99.47258726063434,corn,-1
threading,137.17427372932434,gps,1021.0523802062139,36.11415,140.09809333333334,13.0,20.0,-126.60112270183112,corn,-1
dutychange,137.38868618011475,gps,1021.0523802062139,36.11415,140.09809833333333,19.0,20.0,-126.60112270183112,corn,-1
dutychange,139.39357662200928,gps,1021.0523802062139,36.11414333333333,140.098105,19.0,20.0,-156.3847181174808,corn,-1
threading,140.17736315727234,gps,1021.0523802062139,36.11414333333333,140.098105,19.0,20.0,-156.3847181174808,corn,-1
dutychange,141.65091013908386,gps,1021.0523802062139,36.11413666666667,140.09811166666665,16.0,18.0,-151.8290184924303,corn,-1
threading,143.18044710159302,gps,1021.0523802062139,36.114131666666665,140.09811333333334,16.0,18.0,-151.8290184924303,corn,-1
dutychange,143.7055790424347,gps,1021.0523802062139,36.11412833333333,140.09811666666667,13.0,18.0,-151.8290184924303,corn,-1
dutychange,145.76091289520264,gps,1021.0523802062139,36.11412166666667,140.09812,18.0,17.0,172.76859294858633,corn,-1
threading,146.18361616134644,gps,1021.0523802062139,36.11412166666667,140.09812,18.0,17.0,172.76859294858633,corn,-1
dutychange,147.81532430648804,gps,1021.0523802062139,36.114113333333336,140.09811666666667,18.0,16.0,152.0466069580101,corn,-1
threading,149.18668150901794,gps,1021.0523802062139,36.114108333333334,140.098115,18.0,16.0,176.63105630452048,corn,-1
dutychange,149.87040281295776,gps,1021.0523802062139,36.11410333333333,140.09811333333334,18.0,14.0,176.63105630452048,corn,-1
threading,152.18983459472656,gps,1021.0523802062139,36.114095,140.09811333333334,5.0,5.0,-171.26145657532427,corn,-1
threading,155.19226956367493,gps,1021.0523802062139,36.114086666666665,140.09811666666667,0,0,-171.26145657532427,corn,-1
threading,158.19540309906006,gps,1021.0523802062139,36.114086666666665,140.09811666666667,-14,14,-58.95999664422115,corn,-1
threading,161.19841504096985,gps,1021.0523802062139,36.114086666666665,140.09811666666667,10.0,10.0,-100.95564284992815,corn,-1
threading,164.20159220695496,gps,1021.0523802062139,36.114086666666665,140.09812166666666,10.0,10.0,-100.95564284992815,corn,-1
threading,167.20476937294006,gps,1021.0523802062139,36.11408333333333,140.098125,0,0,-100.95564284992815,corn,-1
threading,170.20829963684082,gps,1021.0523802062139,36.11408333333333,140.098125,18,-18,-119.08166621854791,corn,-1
gps,173.05088257789612,gps,1021.0523802062139,36.11408333333333,140.098125,0,0,-84.99692426546052,corn,-1
threading,173.21084356307983,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-84.99692426546052,corn,-1
threading,176.21324753761292,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-84.99692426546052,corn,1194.7977542877197
threading,179.21637296676636,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-84.99692426546052,corn,1194.7977542877197
threading,182.21953988075256,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-84.99692426546052,corn,1194.7977542877197
threading,185.22266483306885,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-84.99692426546052,corn,1194.7977542877197
threading,188.225825548172,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-84.99692426546052,corn,1194.7977542877197
threading,191.22895693778992,camera,1021.0523802062139,36.11408333333333,140.098125,18,-18,-85.7664887613685,corn,1194.7977542877197
threading,194.2321035861969,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-56.739377060582925,corn,1194.7977542877197
threading,197.23525261878967,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,-56.739377060582925,corn,1195.0936317443848
threading,200.23680901527405,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-56.739377060582925,corn,1195.0936317443848
threading,203.23977828025818,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-56.739377060582925,corn,1195.0936317443848
threading,206.24156761169434,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-56.739377060582925,corn,1195.0936317443848
threading,209.24658703804016,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-56.739377060582925,corn,1195.0936317443848
threading,212.25019121170044,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-55.70998300516429,corn,1195.0936317443848
threading,215.252192735672,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-25.030458983465408,corn,1195.0936317443848
threading,218.255699634552,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-25.030458983465408,corn,930.7575225830078
threading,221.25913000106812,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-25.030458983465408,corn,930.7575225830078
threading,224.26199626922607,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-25.030458983465408,corn,930.7575225830078
threading,227.26547956466675,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-25.030458983465408,corn,930.7575225830078
threading,230.26901245117188,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,-25.030458983465408,corn,930.7575225830078
threading,233.27249550819397,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,5.428334586183897,corn,930.7575225830078
threading,236.27599334716797,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,5.428334586183897,corn,1195.5404877662659
threading,239.27967929840088,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,5.428334586183897,corn,1195.5404877662659
threading,242.28332614898682,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,5.428334586183897,corn,1195.5404877662659
threading,245.28419494628906,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,5.428334586183897,corn,1195.5404877662659
threading,248.28771376609802,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,5.428334586183897,corn,1195.5404877662659
threading,251.29115653038025,camera,1021.0523802062139,36.11408333333333,140.09812666666667,-15,15,83.45691109726829,corn,1195.5404877662659
threading,254.2945761680603,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,36.61696021381185,corn,1195.5404877662659
threading,257.29617977142334,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,36.61696021381185,corn,1195.8495378494263
threading,260.29976081848145,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,36.61696021381185,corn,1195.8495378494263
threading,263.3034601211548,camera,1021.0523802062139,36.11408333333333,140.09812833333334,0,0,36.61696021381185,corn,1195.8495378494263
threading,266.3108217716217,camera,1021.0523802062139,36.11408333333333,140.09812833333334,0,0,36.61696021381185,corn,1195.8495378494263
threading,269.3142840862274,camera,1021.0523802062139,36.11408333333333,140.09812833333334,0,0,36.61696021381185,corn,1195.8495378494263
threading,272.31983041763306,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,66.33153430651454,corn,1195.8495378494263
threading,275.3226194381714,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,66.33153430651454,corn,1072.7888345718384
threading,278.3242025375366,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,66.33153430651454,corn,1072.7888345718384
threading,281.3277449607849,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,66.33153430651454,corn,1072.7888345718384
threading,284.33139419555664,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,66.33153430651454,corn,1072.7888345718384
threading,287.3350353240967,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,66.33153430651454,corn,1072.7888345718384
threading,290.33850264549255,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,115.18957763794691,corn,1072.7888345718384
threading,293.3408088684082,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,100.14785177608573,corn,1072.7888345718384
threading,296.3444468975067,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,100.14785177608573,corn,1195.5394744873047
threading,299.347918510437,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,100.14785177608573,corn,1195.5394744873047
threading,302.35155844688416,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,100.14785177608573,corn,1195.5394744873047
threading,305.35377192497253,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,100.14785177608573,corn,1195.5394744873047
threading,308.3548834323883,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,100.14785177608573,corn,1195.5394744873047
threading,311.3584575653076,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,98.61168713154271,corn,1195.5394744873047
threading,314.36205792427063,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,126.76096996023315,corn,1195.5394744873047
threading,317.3655049800873,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,126.76096996023315,corn,1195.1209902763367
threading,320.36647725105286,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,126.76096996023315,corn,1195.1209902763367
threading,323.3696126937866,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,126.76096996023315,corn,1195.1209902763367
threading,326.37106370925903,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,126.76096996023315,corn,1195.1209902763367
threading,329.3722116947174,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,126.76096996023315,corn,1195.1209902763367
threading,332.3757412433624,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,177.6240011126176,corn,1195.1209902763367
threading,335.37915301322937,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,151.57031085246462,corn,1195.1209902763367
threading,338.38257217407227,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,151.57031085246462,corn,1194.4208145141602
threading,341.3842148780823,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,151.57031085246462,corn,1194.4208145141602
threading,344.3877112865448,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,151.57031085246462,corn,1194.4208145141602
threading,347.3911828994751,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,151.57031085246462,corn,1194.4208145141602
threading,350.3923370838165,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,151.57031085246462,corn,1194.4208145141602
threading,353.3960614204407,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,154.7460773929955,corn,1194.4208145141602
threading,356.39954113960266,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,163.550828472076,corn,1194.4208145141602
threading,359.40300035476685,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,163.550828472076,corn,1193.816900253296
threading,362.40647077560425,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,163.550828472076,corn,1193.816900253296
threading,365.40988540649414,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,163.550828472076,corn,1193.816900253296
threading,368.4119200706482,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,163.550828472076,corn,1193.816900253296
threading,371.41402864456177,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,163.550828472076,corn,1193.816900253296
threading,374.41757130622864,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,141.36617771825246,corn,1193.816900253296
threading,377.43746185302734,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,149.90164771438455,corn,1193.816900253296
threading,380.47664642333984,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,149.90164771438455,corn,1193.3193802833557
threading,383.48020005226135,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,149.90164771438455,corn,1193.3193802833557
threading,386.4837417602539,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,149.90164771438455,corn,1193.3193802833557
threading,389.48755264282227,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,149.90164771438455,corn,1193.3193802833557
threading,392.48819184303284,camera,1021.0523802062139,36.11408333333333,140.09812666666667,0,0,149.90164771438455,corn,1193.3193802833557
threading,395.49045419692993,camera,1021.0523802062139,36.11408333333333,140.09812666666667,13,-13,156.02074316534652,corn,1193.3193802833557
threading,398.4929964542389,camera,1021.0523802062139,36.114085,140.09812666666667,0,0,-179.34823196564497,corn,1193.3193802833557
threading,401.49641370773315,camera,1021.0523802062139,36.114085,140.09812666666667,0,0,-179.34823196564497,corn,140.6775712966919
threading,404.4998834133148,camera,1021.0523802062139,36.114085,140.09812666666667,0,0,-179.34823196564497,corn,140.6775712966919
threading,407.50355792045593,camera,1021.0523802062139,36.114085,140.09812666666667,0,0,-179.34823196564497,corn,140.6775712966919
threading,410.50716280937195,camera,1021.0523802062139,36.114085,140.09812666666667,0,0,-179.34823196564497,corn,140.6775712966919
threading,413.51078391075134,camera,1021.0523802062139,36.114085,140.09812666666667,0,0,-179.34823196564497,corn,140.6775712966919
threading,416.51425290107727,camera,1021.0523802062139,36.114085,140.09812666666667,0,0,169.350825166718,corn,140.6775712966919
threading,419.51766204833984,camera,1021.0523802062139,36.114085,140.098125,0,0,143.81579173208408,corn,902.1871089935303
threading,422.5210716724396,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,143.81579173208408,corn,902.1871089935303
threading,425.52451634407043,camera,1021.0523802062139,36.114085,140.098125,0,0,143.81579173208408,corn,902.1871089935303
threading,428.52809286117554,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,143.81579173208408,corn,902.1871089935303
threading,431.5316848754883,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,143.81579173208408,corn,902.1871089935303
threading,434.53284430503845,camera,1021.0523802062139,36.11408333333333,140.098125,18,-18,140.16664348117357,corn,902.1871089935303
threading,437.5353944301605,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,167.9116779858563,corn,902.1871089935303
threading,440.538818359375,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,174.70997271664956,corn,1192.2909021377563
threading,443.5399057865143,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,174.70997271664956,corn,1192.2909021377563
threading,446.54219484329224,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,174.70997271664956,corn,1192.2909021377563
threading,449.54462456703186,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,174.70997271664956,corn,1192.2909021377563
threading,452.5482544898987,camera,1021.0523802062139,36.114085,140.098125,0,0,174.70997271664956,corn,1192.2909021377563
threading,455.55187010765076,camera,1021.0523802062139,36.114085,140.098125,0,0,174.70997271664956,corn,1192.2909021377563
threading,458.555459022522,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,125.10496206090615,corn,1192.2909021377563
threading,461.55617117881775,camera,1021.0523802062139,36.11408333333333,140.098125,0,0,152.8564497933202,corn,922.5945472717285
threading,464.55962347984314,camera,1021.0523802062139,36.114085,140.098125,0,0,152.8564497933202,corn,922.5945472717285
threading,467.5634112358093,camera,1021.0523802062139,36.114085,140.098125,0,0,152.8564497933202,corn,922.5945472717285
threading,470.5671784877777,camera,1021.0523802062139,36.114085,140.098125,0,0,152.8564497933202,corn,922.5945472717285
threading,473.5707643032074,camera,1021.0523802062139,36.114085,140.098125,0,0,152.8564497933202,corn,922.5945472717285
threading,476.5730290412903,camera,1021.0523802062139,36.114085,140.098125,0,0,152.8564497933202,corn,922.5945472717285
threading,479.5767846107483,camera,1021.0523802062139,36.114085,140.098125,0,0,171.4382517066021,corn,922.5945472717285
threading,482.5802812576294,camera,1021.0523802062139,36.114085,140.098125,0,0,171.4382517066021,corn,1191.73663854599
threading,485.58381843566895,camera,1021.0523802062139,36.114085,140.098125,0,0,171.4382517066021,corn,1191.73663854599
threading,488.58745765686035,camera,1021.0523802062139,36.114085,140.098125,0,0,171.4382517066021,corn,1191.73663854599
threading,491.5881893634796,camera,1021.0523802062139,36.114085,140.098125,0,0,171.4382517066021,corn,1191.73663854599
threading,494.59169840812683,camera,1021.0523802062139,36.114085,140.098125,0,0,171.4382517066021,corn,1191.73663854599
threading,497.59518790245056,camera,1021.0523802062139,36.114085,140.098125,0,0,119.56909611539344,corn,1191.73663854599
threading,500.5986397266388,camera,1021.0523802062139,36.114085,140.098125,0,0,145.28644550064055,corn,1191.73663854599
threading,503.60088896751404,camera,1021.0523802062139,36.114085,140.098125,0,0,145.28644550064055,corn,1191.9129490852356
threading,506.60434675216675,camera,1021.0523802062139,36.114085,140.098125,0,0,145.28644550064055,corn,1191.9129490852356
threading,509.60807847976685,camera,1021.0523802062139,36.114085,140.098125,0,0,145.28644550064055,corn,1191.9129490852356
threading,512.6117763519287,camera,1021.0523802062139,36.114085,140.098125,0,0,145.28644550064055,corn,1191.9129490852356
threading,515.6154313087463,camera,1021.0523802062139,36.114085,140.098125,0,0,145.28644550064055,corn,1191.9129490852356
threading,518.6189465522766,camera,1021.0523802062139,36.114085,140.098125,0,0,-171.3947219174931,corn,1191.9129490852356
threading,521.6309206485748,camera,1021.0523802062139,36.114085,140.098125,0,0,172.5968639861221,corn,1191.9129490852356
threading,524.6748859882355,camera,1021.0523802062139,36.114085,140.098125,0,0,172.5968639861221,corn,1192.2523975372314
threading,527.678717136383,camera,1021.0523802062139,36.114085,140.098125,0,0,172.5968639861221,corn,1192.2523975372314
threading,530.6824250221252,camera,1021.0523802062139,36.114085,140.098125,0,0,172.5968639861221,corn,1192.2523975372314
threading,533.6858925819397,camera,1021.0523802062139,36.114085,140.098125,0,0,172.5968639861221,corn,1192.2523975372314
threading,536.6896970272064,camera,1021.0523802062139,36.114085,140.098125,0,0,172.5968639861221,corn,1192.2523975372314
threading,539.6934344768524,camera,1021.0523802062139,36.114086666666665,140.09812333333332,0,0,139.21731969315275,corn,1192.2523975372314
threading,542.6969919204712,camera,1021.0523802062139,36.114086666666665,140.09812333333332,0,0,156.0389853316717,corn,1192.2523975372314
threading,545.6982991695404,camera,1021.0523802062139,36.114086666666665,140.09812333333332,0,0,156.0389853316717,corn,171.37688398361206
threading,548.7003004550934,camera,1021.0523802062139,36.114088333333335,140.09812333333332,0,0,156.0389853316717,corn,171.37688398361206
threading,551.7043359279633,camera,1021.0523802062139,36.114088333333335,140.09812333333332,0,0,156.0389853316717,corn,171.37688398361206
threading,554.7063128948212,camera,1021.0523802062139,36.114086666666665,140.09812333333332,0,0,156.0389853316717,corn,171.37688398361206
threading,557.7098400592804,camera,1021.0523802062139,36.114086666666665,140.09812333333332,0,0,156.0389853316717,corn,171.37688398361206
threading,560.7133033275604,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,175.4803189752872,corn,171.37688398361206
threading,563.716717004776,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,166.44237667464714,corn,171.37688398361206
threading,566.7202892303467,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,166.44237667464714,corn,1191.7183995246887
threading,569.7237520217896,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,166.44237667464714,corn,1191.7183995246887
threading,572.7273194789886,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,166.44237667464714,corn,1191.7183995246887
threading,575.729386806488,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,166.44237667464714,corn,1191.7183995246887
threading,578.7322497367859,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,166.44237667464714,corn,1191.7183995246887
threading,581.7358283996582,camera,1021.0523802062139,36.114086666666665,140.09812166666666,-16,16,-138.75359483138473,corn,1191.7183995246887
threading,584.7382788658142,camera,1021.0523802062139,36.114086666666665,140.09812166666666,0,0,-163.37002354844267,corn,1191.7183995246887
threading,587.7418801784515,camera,1021.0523802062139,36.114088333333335,140.09812166666666,0,0,-163.37002354844267,corn,225.95208883285522
threading,590.7442200183868,camera,1021.0523802062139,36.114088333333335,140.09812166666666,0,0,-163.37002354844267,corn,225.95208883285522
threading,593.748078584671,camera,1021.0523802062139,36.114088333333335,140.09812166666666,0,0,-163.37002354844267,corn,225.95208883285522
threading,596.7516555786133,camera,1021.0523802062139,36.114088333333335,140.09812166666666,0,0,-163.37002354844267,corn,225.95208883285522
threading,599.7523999214172,camera,1021.0523802062139,36.114088333333335,140.09812166666666,0,0,-163.37002354844267,corn,225.95208883285522
