comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
dutychange,185.30385613441467,gps,-1,36.11414166666667,140.09785833333333,29.0,35.0,74.35559651468395,corn,-1
threading,186.19025444984436,gps,-1,36.11414166666667,140.09785833333333,29.0,35.0,74.35559651468395,corn,-1
dutychange,187.35947251319885,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,19.14834111584321,corn,-1
threading,189.19395208358765,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,36.80002568374718,corn,-1
dutychange,189.4157955646515,gps,-1,36.11414166666667,140.09785833333333,27.0,35.0,36.80002568374718,corn,-1
dutychange,191.47213912010193,gps,-1,36.11414166666667,140.09785833333333,25.0,35.0,41.39360890583849,corn,-1
threading,192.1964168548584,gps,-1,36.11414166666667,140.09785833333333,25.0,35.0,41.39360890583849,corn,-1
dutychange,193.57780122756958,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,11.478098873579654,corn,-1
threading,195.20013117790222,gps,-1,36.11414166666667,140.09785833333333,0,0,68.58065198403702,corn,-1
threading,198.20358443260193,gps,-1,36.11414166666667,140.09785833333333,0,0,172.2920354896897,corn,-1
threading,201.20724773406982,gps,-1,36.11414166666667,140.09785833333333,9.75,7.5,-56.20184901428398,corn,-1
threading,204.21069192886353,gps,-1,36.11414166666667,140.09785833333333,15.0,25.0,-56.20184901428398,corn,-1
threading,207.21435165405273,gps,-1,36.11414166666667,140.09785833333333,20.0,23.0,-56.20184901428398,corn,-1
notmove,210.17903327941895,gps,-1,36.11414166666667,140.09785833333333,0,0,-113.52200375620048,corn,-1
threading,210.21691417694092,gps,-1,36.11414166666667,140.09785833333333,0,0,-113.52200375620048,corn,-1
dutychange,212.48485040664673,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-112.48506930852407,corn,-1
threading,213.2206380367279,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-112.48506930852407,corn,-1
dutychange,214.4918975830078,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-100.69293641762809,corn,-1
threading,216.22410988807678,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-45.60834958376039,corn,-1
dutychange,216.5473027229309,gps,-1,36.11414166666667,140.09785833333333,35.0,35.0,-45.60834958376039,corn,-1
dutychange,218.603009223938,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,-0.4507952329480859,corn,-1
threading,219.22706723213196,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,-0.4507952329480859,corn,-1
dutychange,220.7078673839569,gps,-1,36.11414166666667,140.09785833333333,26.0,35.0,9.13368837442126,corn,-1
threading,222.23054385185242,gps,-1,36.11414166666667,140.09785833333333,26.0,35.0,5.197248371016426,corn,-1
dutychange,222.76335859298706,gps,-1,36.11414166666667,140.09785833333333,25.0,35.0,5.197248371016426,corn,-1
dutychange,224.8197705745697,gps,-1,36.11414166666667,140.09785833333333,27.0,35.0,12.37488604259151,corn,-1
threading,225.23422145843506,gps,-1,36.11414166666667,140.09785833333333,27.0,35.0,12.37488604259151,corn,-1
dutychange,226.87624597549438,gps,-1,36.11414166666667,140.09785833333333,29.0,35.0,0.7880915574228919,corn,-1
threading,228.23683786392212,gps,-1,36.11414166666667,140.09785833333333,29.0,35.0,-4.404892107616641,corn,-1
dutychange,228.93209290504456,gps,-1,36.11414166666667,140.09785833333333,26.0,35.0,-4.404892107616641,corn,-1
threading,231.24048042297363,gps,-1,36.11414166666667,140.09785833333333,0,0,-140.6141514878483,corn,-1
threading,234.24388885498047,gps,-1,36.11414166666667,140.09785833333333,-20,20,73.6226578828987,corn,-1
threading,237.24751162528992,gps,-1,36.11414166666667,140.09785833333333,-20,20,154.89099384605217,corn,-1
threading,240.24925541877747,gps,-1,36.11414166666667,140.09785833333333,0,0,31.18688508690428,corn,-1
threading,243.25289511680603,gps,-1,36.11414166666667,140.09785833333333,5,5,120.75135063814032,corn,-1
threading,246.2563865184784,gps,-1,36.11414166666667,140.09785833333333,5,5,120.75135063814032,corn,-1
notmove,248.872905254364,gps,-1,36.11414166666667,140.09785833333333,0,0,94.56232184106648,corn,-1
threading,249.2600884437561,gps,-1,36.11414166666667,140.09785833333333,0,0,94.56232184106648,corn,-1
dutychange,251.17794704437256,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,95.36789740246529,corn,-1
threading,252.2635533809662,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,100.66120298664192,corn,-1
dutychange,253.2835042476654,gps,-1,36.11414166666667,140.09785833333333,35.0,23.0,100.66120298664192,corn,-1
threading,255.26719570159912,gps,-1,36.11414166666667,140.09785833333333,35.0,23.0,101.48246152967853,corn,-1
dutychange,255.2880663871765,gps,-1,36.11414166666667,140.09785833333333,35.0,23.0,101.48246152967853,corn,-1
dutychange,257.39290022850037,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,-172.2058244805371,corn,-1
threading,258.27066111564636,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,-172.2058244805371,corn,-1
dutychange,259.3984954357147,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,-105.18022376427861,corn,-1
threading,261.2728886604309,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,-121.33241676998132,corn,-1
dutychange,261.454656124115,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,-121.33241676998132,corn,-1
dutychange,263.5103988647461,gps,-1,36.11414166666667,140.09785833333333,35.0,35.0,-102.5280723058923,corn,-1
threading,264.27658200263977,gps,-1,36.11414166666667,140.09785833333333,35.0,35.0,-102.5280723058923,corn,-1
dutychange,265.5160346031189,gps,-1,36.11414166666667,140.09785833333333,35.0,35.0,-103.20225382575126,corn,-1
threading,267.2802155017853,gps,-1,36.11414166666667,140.09785833333333,35.0,35.0,-100.2217075279816,corn,-1
dutychange,267.52235674858093,gps,-1,36.11414166666667,140.09785833333333,35.0,35.0,-100.2217075279816,corn,-1
threading,270.28394865989685,gps,-1,36.11414166666667,140.09785833333333,19,-19,68.33305070851088,corn,-1
threading,273.28734827041626,gps,-1,36.11414166666667,140.09785833333333,30.0,28.0,156.44440538878158,corn,-1
threading,276.2910315990448,gps,-1,36.11414166666667,140.09785833333333,30.0,24.0,156.44440538878158,corn,-1
threading,279.29452538490295,gps,-1,36.11414166666667,140.09785833333333,26.0,25.0,156.44440538878158,corn,-1
notmove,281.57210540771484,gps,-1,36.11414166666667,140.09785833333333,0,0,99.11010035565361,corn,-1
threading,282.2976725101471,gps,-1,36.11414166666667,140.09785833333333,0,0,99.11010035565361,corn,-1
dutychange,283.87809920310974,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,99.28544199683716,corn,-1
threading,285.301397562027,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,125.73356835867365,corn,-1
dutychange,285.9328191280365,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,125.73356835867365,corn,-1
dutychange,287.98702096939087,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,141.19835339731623,corn,-1
threading,288.30484342575073,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,141.19835339731623,corn,-1
dutychange,290.0433030128479,gps,-1,36.11414166666667,140.09785833333333,35.0,27.0,147.2790629077913,corn,-1
threading,291.3068177700043,gps,-1,36.11414166666667,140.09785833333333,35.0,27.0,164.69885978466394,corn,-1
dutychange,292.0988063812256,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,164.69885978466394,corn,-1
dutychange,294.1535949707031,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,173.84674729126675,corn,-1
threading,294.31047201156616,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,173.84674729126675,corn,-1
dutychange,296.2082645893097,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,-171.6920738860621,corn,-1
threading,297.313937664032,gps,-1,36.11414166666667,140.09785833333333,35.0,31.0,-151.92473094262908,corn,-1
dutychange,298.2637369632721,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-151.92473094262908,corn,-1
threading,300.3176221847534,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,-157.16175829698895,corn,-1
dutychange,300.3197159767151,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,-157.16175829698895,corn,-1
threading,303.321031332016,gps,-1,36.11414166666667,140.09785833333333,0,0,-25.756958583078433,corn,-1
threading,306.3246605396271,gps,-1,36.11414166666667,140.09785833333333,0,0,42.45985992743759,corn,-1
threading,309.32811427116394,gps,-1,36.11414166666667,140.09785833333333,5,5,42.45985992743759,corn,-1
threading,312.3317952156067,gps,-1,36.11414166666667,140.09785833333333,0,0,78.51072067595094,corn,-1
notmove,315.1143469810486,gps,-1,36.11414166666667,140.09785833333333,0,0,18.886048776938463,corn,-1
threading,315.33547735214233,gps,-1,36.11414166666667,140.09785833333333,0,0,18.886048776938463,corn,-1
dutychange,317.4209084510803,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,18.780592337311628,corn,-1
threading,318.33855652809143,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,18.780592337311628,corn,-1
dutychange,319.5272481441498,gps,-1,36.11414166666667,140.09785833333333,23.0,35.0,25.506765095716727,corn,-1
threading,321.3422431945801,gps,-1,36.11414166666667,140.09785833333333,23.0,35.0,-0.0,corn,-1
dutychange,321.6336908340454,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,-0.0,corn,-1
dutychange,323.6877303123474,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,-35.60326683575778,corn,-1
threading,324.3437898159027,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,-35.60326683575778,corn,-1
dutychange,325.74243545532227,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,-63.85341875573814,corn,-1
threading,327.34729647636414,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,-39.608393036852036,corn,-1
dutychange,327.7979371547699,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,-39.608393036852036,corn,-1
dutychange,329.8526213169098,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,-59.12171842303175,corn,-1
threading,330.3509695529938,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,-59.12171842303175,corn,-1
dutychange,331.9072787761688,gps,-1,36.11414166666667,140.09785833333333,34.0,35.0,-76.61281439269494,corn,-1
threading,333.3544702529907,gps,-1,36.11414166666667,140.09785833333333,34.0,35.0,-84.35136353137081,corn,-1
dutychange,333.96270060539246,gps,-1,36.11414166666667,140.09785833333333,33.0,35.0,-84.35136353137081,corn,-1
threading,336.3581142425537,gps,-1,36.11414166666667,140.09785833333333,0,0,8.829274585624143,corn,-1
threading,339.36105585098267,gps,-1,36.11414166666667,140.09785833333333,25.0,18.0,120.14008215965806,corn,-1
threading,342.36376786231995,gps,-1,36.11414166666667,140.09785833333333,0,0,120.14008215965806,corn,-1
notmove,344.92855620384216,gps,-1,36.11414166666667,140.09785833333333,0,0,100.68028895003538,corn,-1
threading,345.36485290527344,gps,-1,36.11414166666667,140.09785833333333,0,0,100.68028895003538,corn,-1
dutychange,347.2353205680847,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,101.70136836545717,corn,-1
threading,348.3686170578003,gps,-1,36.11414166666667,140.09785833333333,35.0,32.0,112.08072011397053,corn,-1
dutychange,349.34141850471497,gps,-1,36.11414166666667,140.09785833333333,35.0,25.0,112.08072011397053,corn,-1
threading,351.3723089694977,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,126.4874235257942,corn,-1
dutychange,351.3969175815582,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,126.4874235257942,corn,-1
dutychange,353.40087389945984,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,140.84039814234305,corn,-1
threading,354.3737471103668,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,140.84039814234305,corn,-1
dutychange,355.4053952693939,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,153.9257090872201,corn,-1
threading,357.37720561027527,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,159.88036497861208,corn,-1
dutychange,357.4618399143219,gps,-1,36.11414166666667,140.09785833333333,35.0,27.0,159.88036497861208,corn,-1
dutychange,359.51739740371704,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,172.51000957515868,corn,-1
threading,360.38093090057373,gps,-1,36.11414166666667,140.09785833333333,35.0,30.0,172.51000957515868,corn,-1
dutychange,361.5720500946045,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-162.89354869896098,corn,-1
threading,363.3844037055969,gps,-1,36.11414166666667,140.09785833333333,35.0,34.0,-147.61221519902497,corn,-1
dutychange,363.6264901161194,gps,-1,36.11414166666667,140.09785833333333,35.0,33.0,-147.61221519902497,corn,-1
threading,366.38813996315,gps,-1,36.11414166666667,140.09785833333333,20,-20,-5.97497321222726,corn,-1
threading,369.39178943634033,gps,-1,36.11414166666667,140.09785833333333,15.0,26.0,75.1324099787129,corn,-1
notmove,371.05248856544495,gps,-1,36.11414166666667,140.09785833333333,0,0,38.779808640998475,corn,-1
threading,372.3954772949219,gps,-1,36.11414166666667,140.09785833333333,5,5,38.858876503626,corn,-1
dutychange,373.3592083454132,gps,-1,36.11414166666667,140.09785833333333,34.0,35.0,38.858876503626,corn,-1
threading,375.3991825580597,gps,-1,36.11414166666667,140.09785833333333,34.0,35.0,55.26020803309128,corn,-1
